# X-ray diffraction data of amorphous ice, measured at APS beamline 6 ID-D by  Mariedahl et al. (J. Phys. Chem. B 2018, DOI: 10.1021/acs.jpcb.8b04823)# Oxygen-Oxygen Structure factor S_OO(Q) data shown in Figure 2 of corresponding paper# S_OO(Q) and standard error obtained by averaging individual runs on different sample positions within the same batch# VHDA (sample #4)
# Q[Å^-1] S_OO(Q) Error
4.350000000000002309e+00 1.101106240419020610e+00 4.184779137233330185e-03
4.360000000000003872e+00 1.100979423343157571e+00 4.030914194340695471e-03
4.370000000000003659e+00 1.100617346410212027e+00 3.858653303391517287e-03
4.380000000000003446e+00 1.100122914056142376e+00 3.674168730088181109e-03
4.390000000000003233e+00 1.099558080866734011e+00 3.478736278151686647e-03
4.400000000000004796e+00 1.098944072689040041e+00 3.271643827849208316e-03
4.410000000000003695e+00 1.098302666329000088e+00 3.056603124051021376e-03
4.420000000000002593e+00 1.097636552386063835e+00 2.843790712550312710e-03
4.430000000000003268e+00 1.096941619101160281e+00 2.641817069161554819e-03
4.440000000000003944e+00 1.096207790058668641e+00 2.448722957314571329e-03
4.450000000000003730e+00 1.095453572338416004e+00 2.257417328454806599e-03
4.460000000000003517e+00 1.094711379740775925e+00 2.063548880665261754e-03
4.470000000000003304e+00 1.094027081278990510e+00 1.869455272774131959e-03
4.480000000000003979e+00 1.093443716511899311e+00 1.678830484745948105e-03
4.490000000000002878e+00 1.092946345806163899e+00 1.497199690401529622e-03
4.500000000000003553e+00 1.092483217449958355e+00 1.331559740733236422e-03
4.510000000000004228e+00 1.092036074294880699e+00 1.188703057788996617e-03
4.520000000000004015e+00 1.091675695280000191e+00 1.072584710032815436e-03
4.530000000000003801e+00 1.091483824483212350e+00 9.844700576352334847e-04
4.540000000000003588e+00 1.091442526224281062e+00 9.153790689516797799e-04
4.550000000000003375e+00 1.091465234960366182e+00 8.526429481919742910e-04
4.560000000000003162e+00 1.091479708241472668e+00 7.989158031144963238e-04
4.570000000000003837e+00 1.091411990336055515e+00 7.787497966737013137e-04
4.580000000000004512e+00 1.091182005961223611e+00 8.028681182888556915e-04
4.590000000000003411e+00 1.090731410658190459e+00 8.672466861473004463e-04
4.600000000000004086e+00 1.090010605381189324e+00 9.682555447202333349e-04
4.610000000000003872e+00 1.089016238070256826e+00 1.099426482614566068e-03
4.620000000000003659e+00 1.087859038923762789e+00 1.240531167957658644e-03
4.630000000000003446e+00 1.086684126616720869e+00 1.370246525640815040e-03
4.640000000000004121e+00 1.085634953077594389e+00 1.487042070024195911e-03
4.650000000000004796e+00 1.084851819262321992e+00 1.605423656426471475e-03
4.660000000000003695e+00 1.084402716659722765e+00 1.736471678072828420e-03
4.670000000000002593e+00 1.084157896427354828e+00 1.874384765868345728e-03
4.680000000000004157e+00 1.083949983700589259e+00 2.008659493751189986e-03
4.690000000000003944e+00 1.083787366461907764e+00 2.138782971215807092e-03
4.700000000000003730e+00 1.083819104719128568e+00 2.274059970467420550e-03
4.710000000000004405e+00 1.084153229827150788e+00 2.420711338222331088e-03
4.720000000000005080e+00 1.084700709235729921e+00 2.568975068977921716e-03
4.730000000000003979e+00 1.085338367148655170e+00 2.705410871982750435e-03
4.740000000000002878e+00 1.086028921047401674e+00 2.827524540331367419e-03
4.750000000000003553e+00 1.086820614045728384e+00 2.943299611801454899e-03
4.760000000000004228e+00 1.087767069926137253e+00 3.059182725287944854e-03
4.770000000000004015e+00 1.088916116490051156e+00 3.173347793640526101e-03
4.780000000000003801e+00 1.090321210910411898e+00 3.281827067321598564e-03
4.790000000000005365e+00 1.092015919531124091e+00 3.385170480402985033e-03
4.800000000000004263e+00 1.094023327204430851e+00 3.488238458582783568e-03
4.810000000000003162e+00 1.096349962181450755e+00 3.596631281702478058e-03
4.820000000000003837e+00 1.098940189995408323e+00 3.721134813055179680e-03
4.830000000000004512e+00 1.101729071272826710e+00 3.877051476098253985e-03
4.840000000000004299e+00 1.104624677272521227e+00 4.077848680550126038e-03
4.850000000000004086e+00 1.107495005180829661e+00 4.329804438791375228e-03
4.860000000000003872e+00 1.110257746759134134e+00 4.640569513234912673e-03
4.870000000000004547e+00 1.113055320531496362e+00 5.024555518530870145e-03
4.880000000000003446e+00 1.116091676656535414e+00 5.494934575692510953e-03
4.890000000000004121e+00 1.119408477499300947e+00 6.054783028120409860e-03
4.900000000000004796e+00 1.122869064553557061e+00 6.686984711120506214e-03
4.910000000000003695e+00 1.126346496992546742e+00 7.351509842773388398e-03
4.920000000000004370e+00 1.129818381715600006e+00 7.962953518238420972e-03
4.930000000000004157e+00 1.133302672462259464e+00 8.421477205772144245e-03
4.940000000000003944e+00 1.136758211818249542e+00 8.656583336736812725e-03
4.950000000000003730e+00 1.140047803122685943e+00 8.640336606882299819e-03
4.960000000000004405e+00 1.143016685421508694e+00 8.361211582009918028e-03
4.970000000000005080e+00 1.145493236417049365e+00 7.865331575678350187e-03
4.980000000000003979e+00 1.147315162696776136e+00 7.226243453954415974e-03
4.990000000000002878e+00 1.148479959102854053e+00 6.537740504873979647e-03
5.000000000000004441e+00 1.149234937709711746e+00 5.904654246361080473e-03
5.010000000000004228e+00 1.149858056154548613e+00 5.395108631535391712e-03
5.020000000000004015e+00 1.150618610002969611e+00 5.007767863826085089e-03
5.030000000000004690e+00 1.151763570665130798e+00 4.721750625370444050e-03
5.040000000000005365e+00 1.153429224546646648e+00 4.512618182189385464e-03
5.050000000000004263e+00 1.155573973673277743e+00 4.350235985604894613e-03
5.060000000000003162e+00 1.158133863466837887e+00 4.212616083926235509e-03
5.070000000000003837e+00 1.161012407026003945e+00 4.088959512196793308e-03
5.080000000000004512e+00 1.164103944476212238e+00 3.973086980523578803e-03
5.090000000000004299e+00 1.167300932922074486e+00 3.864768793767716249e-03
5.100000000000004086e+00 1.170461726545855674e+00 3.773877943632354681e-03
5.110000000000005649e+00 1.173461994239285877e+00 3.701939079193931805e-03
5.120000000000004547e+00 1.176421147930494904e+00 3.561948814571317193e-03
5.130000000000003446e+00 1.179590686633573693e+00 3.237637271741779493e-03
5.140000000000004121e+00 1.182900436413633072e+00 2.829805117223592719e-03
5.150000000000004796e+00 1.185605300812676566e+00 2.618377883728274010e-03
5.160000000000004583e+00 1.186968755838962997e+00 2.528215709042056728e-03
5.170000000000004370e+00 1.187206311021476779e+00 2.491082053588956121e-03
5.180000000000004157e+00 1.187099401709134971e+00 2.541188077752467005e-03
5.190000000000004832e+00 1.187174973806151002e+00 2.549591144889127962e-03
5.200000000000003730e+00 1.187326900939251306e+00 2.496390065010391842e-03
5.210000000000004405e+00 1.187351595243227420e+00 2.436176450028876544e-03
5.220000000000005080e+00 1.187178716165262937e+00 2.386581446153624494e-03
5.230000000000003979e+00 1.186834080179650197e+00 2.328703810743102103e-03
5.240000000000004654e+00 1.186326050483724970e+00 2.247061343116271356e-03
5.250000000000004441e+00 1.185599227030277314e+00 2.145431810787329363e-03
5.260000000000004228e+00 1.184598786095108158e+00 2.032980197247985076e-03
5.270000000000004015e+00 1.183374871224196268e+00 1.921099097815711807e-03
5.280000000000004690e+00 1.182053358459288495e+00 1.828541390505146599e-03
5.290000000000005365e+00 1.180702024021355490e+00 1.785127256191180317e-03
5.300000000000004263e+00 1.179221675897003330e+00 1.823608726716050184e-03
5.310000000000003162e+00 1.177485852506335640e+00 1.973527373998183645e-03
5.320000000000004725e+00 1.175433374100008921e+00 2.222328940762356448e-03
5.330000000000004512e+00 1.173043075271620772e+00 2.492602357032214135e-03
5.340000000000004299e+00 1.170272502171067153e+00 2.700295155483409693e-03
5.350000000000004974e+00 1.166999222648051671e+00 2.822924678736171960e-03
5.360000000000005649e+00 1.163084328442021143e+00 2.862837335181676272e-03
5.370000000000004547e+00 1.158473550365433757e+00 2.826338223749792419e-03
5.380000000000003446e+00 1.153199322182587583e+00 2.719820442585167263e-03
5.390000000000004121e+00 1.147308900291724720e+00 2.547247589443212435e-03
5.400000000000004796e+00 1.140906365041094439e+00 2.300927350060366465e-03
5.410000000000004583e+00 1.134111739633838489e+00 1.974840898319181037e-03
5.420000000000003482e+00 1.127066159152642522e+00 1.607521238432706298e-03
5.430000000000005933e+00 1.119944668316887437e+00 1.280978544199173680e-03
5.440000000000004832e+00 1.112879073268403074e+00 1.060038572166466242e-03
5.450000000000003730e+00 1.105867436289805994e+00 9.424053722905367239e-04
5.460000000000004405e+00 1.098882944178533272e+00 8.938442365923009560e-04
5.470000000000005080e+00 1.091898784861304650e+00 8.859638077721123566e-04
5.480000000000004867e+00 1.084883898389246593e+00 9.089724199238580259e-04
5.490000000000003766e+00 1.077822362480580942e+00 9.560570364378853268e-04
5.500000000000005329e+00 1.070784613188454415e+00 1.013643656464572208e-03
5.510000000000005116e+00 1.063856920434953501e+00 1.073115316711549050e-03
5.520000000000004015e+00 1.057056001578660753e+00 1.134921972101235335e-03
5.530000000000004690e+00 1.050338021731412663e+00 1.197543464027588404e-03
5.540000000000005365e+00 1.043662229735892844e+00 1.250293317005197460e-03
5.550000000000004263e+00 1.037013700728367516e+00 1.291384224586883617e-03
5.560000000000004050e+00 1.030392830263735293e+00 1.325975785770311952e-03
5.570000000000005613e+00 1.023796289252852265e+00 1.362968166661133887e-03
5.580000000000004512e+00 1.017224080894747695e+00 1.412781539985753483e-03
5.590000000000004299e+00 1.010643489569086340e+00 1.481778849734879033e-03
5.600000000000004974e+00 1.003962527308979835e+00 1.564913584852050711e-03
5.610000000000005649e+00 9.970832612447613208e-01 1.652564548782534419e-03
5.620000000000004547e+00 9.899974070776509372e-01 1.735615723852952002e-03
5.630000000000003446e+00 9.828334393708326733e-01 1.804323930041525385e-03
5.640000000000005898e+00 9.757392209398330074e-01 1.850905723244799031e-03
5.650000000000004796e+00 9.689096915343853311e-01 1.894548094065728536e-03
5.660000000000004583e+00 9.625366677585576181e-01 1.969528833625520513e-03
5.670000000000005258e+00 9.567612837140609949e-01 2.107172221289889662e-03
5.680000000000005933e+00 9.516524647595012709e-01 2.333632274729629651e-03
5.690000000000004832e+00 9.472570137921769717e-01 2.680827582466529645e-03
5.700000000000003730e+00 9.434141082099914977e-01 3.159306044326149268e-03
5.710000000000004405e+00 9.398758292486866228e-01 3.747943179183322801e-03
5.720000000000005080e+00 9.364604414643840080e-01 4.407967421733530525e-03
5.730000000000004867e+00 9.330991052609639569e-01 5.094988922172975082e-03
5.740000000000003766e+00 9.297244343123686194e-01 5.764592298005757898e-03
5.750000000000006217e+00 9.262723801722922978e-01 6.354973089817819720e-03
5.760000000000005116e+00 9.226682362081753963e-01 6.792458404228888559e-03
5.770000000000004015e+00 9.188641951390859042e-01 7.023586173196532702e-03
5.780000000000004690e+00 9.148995376797844914e-01 7.040924364021099342e-03
5.790000000000005365e+00 9.108220056902198714e-01 6.845581774733398850e-03
5.800000000000005151e+00 9.065699577317138935e-01 6.455044160693638143e-03
5.810000000000004050e+00 9.019975697934601300e-01 5.897158306616356004e-03
5.820000000000005613e+00 8.970621999589555307e-01 5.214536057643911864e-03
5.830000000000005400e+00 8.919339064263114292e-01 4.478771535488204440e-03
5.840000000000004299e+00 8.867863895272352082e-01 3.764391151722370956e-03
5.850000000000004974e+00 8.817592815852244303e-01 3.134807696893589148e-03
5.860000000000005649e+00 8.769828908840228143e-01 2.642153720955515723e-03
5.870000000000004547e+00 8.725544977039073613e-01 2.307375659392015780e-03
5.880000000000004334e+00 8.684522021849755413e-01 2.095011475075415994e-03
5.890000000000005898e+00 8.646429218935701710e-01 1.955851401416916404e-03
5.900000000000004796e+00 8.611598414038563742e-01 1.851805011921993545e-03
5.910000000000004583e+00 8.580813544493768319e-01 1.761122334943514929e-03
5.920000000000005258e+00 8.554695707099373436e-01 1.677404312707943485e-03
5.930000000000005933e+00 8.533920626004457555e-01 1.617252507256317908e-03
5.940000000000004832e+00 8.519101981274480595e-01 1.605366546554134848e-03
5.950000000000003730e+00 8.510073966106282972e-01 1.651948180604499326e-03
5.960000000000006182e+00 8.506014653322346852e-01 1.747831799955075959e-03
5.970000000000005080e+00 8.506169254507673916e-01 1.874739407598461543e-03
5.980000000000004867e+00 8.509379039891085128e-01 2.009808695006481700e-03
5.990000000000005542e+00 8.514382405230495054e-01 2.126452117497837444e-03
6.000000000000006217e+00 8.520271881236679556e-01 2.210863255685120623e-03
6.010000000000005116e+00 8.526475088040053052e-01 2.261032615967114613e-03
6.020000000000004015e+00 8.532434280443070840e-01 2.273785555104412912e-03
6.030000000000004690e+00 8.537983470949765952e-01 2.238246781310431876e-03
6.040000000000005365e+00 8.543222788280434576e-01 2.141569808603614473e-03
6.050000000000005151e+00 8.547385351840929291e-01 1.980600580067799679e-03
6.060000000000004050e+00 8.548774718760899782e-01 1.752145989137063146e-03
6.070000000000006501e+00 8.546480276382301122e-01 1.456288378985035872e-03
6.080000000000005400e+00 8.543315188614708511e-01 1.143317047297149518e-03
6.090000000000004299e+00 8.542914551807625489e-01 8.604481876226698816e-04
6.100000000000004974e+00 8.546775496952994100e-01 6.155015728113345666e-04
6.110000000000005649e+00 8.554339772818795318e-01 4.254868991958569730e-04
6.120000000000005436e+00 8.565102424686172888e-01 3.422857420145947942e-04
6.130000000000004334e+00 8.578878323549276042e-01 3.864548956569808700e-04
6.140000000000005898e+00 8.595518981361064403e-01 5.121930302785813799e-04
6.150000000000005684e+00 8.614678518461089674e-01 6.803518741658050014e-04
6.160000000000004583e+00 8.635737690590348237e-01 8.529216734054389159e-04
6.170000000000005258e+00 8.658057520736566204e-01 9.911055415805884727e-04
6.180000000000005933e+00 8.681545941006519884e-01 1.091317746389598416e-03
6.190000000000004832e+00 8.706282687345846538e-01 1.166364788178201120e-03
6.200000000000004619e+00 8.731862781964360165e-01 1.222847879938992327e-03
6.210000000000006182e+00 8.757242534413843815e-01 1.256119522873233195e-03
6.220000000000005080e+00 8.781631351613294889e-01 1.261574953343337331e-03
6.230000000000004867e+00 8.805647792401639640e-01 1.240174048888118084e-03
6.240000000000005542e+00 8.830389687576618574e-01 1.197097492822423543e-03
6.250000000000006217e+00 8.856428574918842056e-01 1.149150479077937518e-03
6.260000000000005116e+00 8.883612019148144912e-01 1.118311573005029147e-03
6.270000000000004015e+00 8.911714846634465337e-01 1.110472761764750823e-03
6.280000000000006466e+00 8.941030217829379900e-01 1.117052436324381679e-03
6.290000000000005365e+00 8.972117421554549610e-01 1.128883181552042944e-03
6.300000000000005151e+00 9.005072655414608773e-01 1.143517317836088105e-03
6.310000000000005826e+00 9.038906736673418818e-01 1.167640990628662388e-03
6.320000000000006501e+00 9.072544168225640249e-01 1.207393030068405195e-03
6.330000000000005400e+00 9.105548607434076347e-01 1.255363206425499532e-03
6.340000000000004299e+00 9.137747516592887864e-01 1.295343029983835091e-03
6.350000000000004974e+00 9.169148227057201117e-01 1.318856213872167350e-03
6.360000000000005649e+00 9.200066024593004377e-01 1.333193396295190118e-03
6.370000000000005436e+00 9.230800487976839053e-01 1.345032689536198450e-03
6.380000000000004334e+00 9.261233534478612306e-01 1.361433771557834767e-03
6.390000000000006786e+00 9.290918248365961363e-01 1.388729323355020499e-03
6.400000000000005684e+00 9.319906860796716153e-01 1.426683866296026655e-03
6.410000000000004583e+00 9.349153397358906936e-01 1.463384450245195376e-03
6.420000000000003482e+00 9.379557779282104990e-01 1.484083594928481235e-03
6.430000000000005933e+00 9.410667307442144303e-01 1.485955006061987242e-03
6.440000000000005720e+00 9.441230742586161906e-01 1.473569529019712462e-03
6.450000000000004619e+00 9.470634490212215262e-01 1.453669528721982093e-03
6.460000000000006182e+00 9.499710944611270413e-01 1.435492202180032283e-03
6.470000000000005969e+00 9.529481615146634388e-01 1.425297286209762119e-03
6.480000000000004867e+00 9.559826231581861622e-01 1.422703132547232510e-03
6.490000000000007319e+00 9.589914883474899288e-01 1.421429598193097582e-03
6.500000000000006217e+00 9.619177128438255453e-01 1.415306486351750178e-03
6.510000000000005116e+00 9.647964181240218373e-01 1.405761289360008340e-03
6.520000000000004903e+00 9.676626098655248809e-01 1.393621746195621838e-03
6.530000000000006466e+00 9.704947619572283912e-01 1.375888456675104440e-03
6.540000000000005365e+00 9.732375574557986520e-01 1.345251634243478482e-03
6.550000000000005151e+00 9.758600285163446797e-01 1.298861045933720699e-03
6.560000000000004050e+00 9.784251241247076125e-01 1.254599484834107012e-03
6.570000000000006501e+00 9.810165871659065617e-01 1.229840485837192582e-03
6.580000000000005400e+00 9.836467987781121192e-01 1.221118424061758785e-03
6.590000000000004299e+00 9.862799226381778750e-01 1.211111806677894363e-03
6.600000000000006750e+00 9.888955873661608997e-01 1.185425221412203392e-03
6.610000000000005649e+00 9.915072992651374761e-01 1.141862285119173495e-03
6.620000000000005436e+00 9.941442495151809888e-01 1.079779967755925205e-03
6.630000000000007887e+00 9.967659520415469432e-01 1.011229023191183556e-03
6.640000000000006786e+00 9.992737606689122698e-01 9.583878192252526284e-04
6.650000000000005684e+00 1.001615423927829873e+00 9.348851874440067050e-04
6.660000000000004583e+00 1.003886898692093022e+00 9.291762754571217210e-04
6.670000000000003482e+00 1.006228891715114093e+00 9.192778746314867301e-04
6.680000000000005933e+00 1.008624175637574005e+00 8.964426435553012875e-04
6.690000000000005720e+00 1.010928853221246149e+00 8.662492815485388570e-04
6.700000000000004619e+00 1.013026910568399330e+00 8.322623540217803781e-04
6.710000000000007070e+00 1.015019013784829838e+00 8.010754150910001431e-04
6.720000000000005969e+00 1.017044158011817911e+00 7.768786331852865898e-04
6.730000000000004867e+00 1.019141496228422872e+00 7.620927331379350389e-04
6.740000000000007319e+00 1.021218676786697976e+00 7.611737050919089838e-04
6.750000000000006217e+00 1.023212865751452760e+00 7.779171072588631809e-04
6.760000000000006004e+00 1.025168443398154494e+00 8.064792645221581123e-04
6.770000000000004903e+00 1.027172985970393748e+00 8.353251976044802395e-04
6.780000000000006466e+00 1.029232914628523288e+00 8.604367855929535500e-04
6.790000000000006253e+00 1.031272389348746099e+00 8.835506416914927844e-04
6.800000000000005151e+00 1.033231342605870351e+00 9.014005080361997069e-04
6.810000000000004050e+00 1.035166945079531553e+00 9.142516920453070588e-04
6.820000000000006501e+00 1.037188808653141114e+00 9.244291157204908562e-04
6.830000000000005400e+00 1.039332910282966482e+00 9.325334455430918249e-04
6.840000000000005187e+00 1.041554582699727227e+00 9.343860763300697011e-04
6.850000000000006750e+00 1.043811118303777929e+00 9.251799449098330359e-04
6.860000000000005649e+00 1.046110729695182373e+00 9.153514590465797315e-04
6.870000000000005436e+00 1.048492477371618214e+00 9.325301998315679505e-04
6.880000000000007887e+00 1.050943836860681380e+00 1.008495740558629922e-03
6.890000000000006786e+00 1.053366225346823892e+00 1.140467412303275549e-03
6.900000000000005684e+00 1.055668941013583773e+00 1.294115898231082374e-03
6.910000000000004583e+00 1.057824447351004116e+00 1.447740203804051421e-03
6.920000000000007034e+00 1.059824789039451209e+00 1.586237216390328072e-03
6.930000000000005933e+00 1.061677804118839719e+00 1.697106948503910922e-03
6.940000000000005720e+00 1.063396795631827541e+00 1.778017020984747586e-03
6.950000000000004619e+00 1.064986482044269156e+00 1.836799284775238834e-03
6.960000000000007070e+00 1.066443022891278680e+00 1.888077486769611756e-03
6.970000000000005969e+00 1.067756799835625214e+00 1.932903849122504869e-03
6.980000000000004867e+00 1.068950837653498631e+00 1.962654428370214608e-03
6.990000000000007319e+00 1.070093725306384913e+00 1.983225662090023784e-03
7.000000000000006217e+00 1.071256283612207039e+00 2.006665019669483848e-03
7.010000000000006004e+00 1.072400444102562966e+00 2.033198099516210326e-03
7.020000000000004903e+00 1.073428290634825144e+00 2.054046662666609863e-03
7.030000000000007354e+00 1.074309040811050941e+00 2.067112469934928500e-03
7.040000000000006253e+00 1.075129490950601507e+00 2.081898706806548614e-03
7.050000000000005151e+00 1.075989173974476687e+00 2.102802728766087811e-03
7.060000000000004050e+00 1.076886390406620375e+00 2.127407188308216238e-03
7.070000000000006501e+00 1.077764726097025116e+00 2.151552758044990646e-03
7.080000000000006288e+00 1.078602130212341859e+00 2.176652311845646368e-03
7.090000000000005187e+00 1.079450838442841620e+00 2.212880342100103422e-03
7.100000000000006750e+00 1.080369428441965374e+00 2.267541844324127195e-03
7.110000000000006537e+00 1.081312982031644943e+00 2.330908085142843322e-03
7.120000000000006324e+00 1.082187537975044966e+00 2.383474907687838529e-03
7.130000000000007887e+00 1.082957001290411725e+00 2.415476172201870553e-03
7.140000000000006786e+00 1.083740366867578908e+00 2.440688419601935548e-03
7.150000000000005684e+00 1.084676920963674629e+00 2.473963581325467394e-03
7.160000000000006359e+00 1.085796075398739235e+00 2.513574929060119392e-03
7.170000000000006146e+00 1.087050773148643623e+00 2.545490764928280952e-03
7.180000000000005045e+00 1.088384522625892137e+00 2.561240393291928322e-03
7.190000000000005720e+00 1.089719187839059078e+00 2.571492845215745792e-03
7.200000000000004619e+00 1.090974952193457748e+00 2.589476672205267421e-03
7.210000000000006182e+00 1.092126129578252725e+00 2.615215282320602821e-03
7.220000000000005080e+00 1.093189080247540579e+00 2.638286554774292580e-03
7.230000000000005755e+00 1.094176177230489655e+00 2.649546650813735822e-03
7.240000000000007319e+00 1.095101108571043813e+00 2.647603247076352976e-03
7.250000000000006217e+00 1.095973558615426002e+00 2.633642441388613867e-03
7.260000000000006892e+00 1.096800432683530113e+00 2.617640328445824862e-03
7.270000000000008455e+00 1.097583318947822573e+00 2.614783235134776531e-03
7.280000000000007354e+00 1.098324951940730987e+00 2.633237365978018368e-03
7.290000000000006253e+00 1.099040465996735882e+00 2.655732691084618843e-03
7.300000000000005151e+00 1.099748298550593972e+00 2.656911162522436129e-03
7.310000000000004050e+00 1.100470928065696352e+00 2.633468774694438727e-03
7.320000000000005613e+00 1.101232144633079724e+00 2.605207662599083249e-03
7.330000000000006288e+00 1.102051944606111888e+00 2.587948268930193290e-03
7.340000000000005187e+00 1.102936256099849466e+00 2.579820066826321850e-03
7.350000000000006750e+00 1.103894326479458954e+00 2.573281042674451825e-03
7.360000000000007425e+00 1.104858512396222014e+00 2.565098795856536953e-03
7.370000000000006324e+00 1.105692920377036925e+00 2.556427470624000279e-03
7.380000000000007887e+00 1.106280085288846360e+00 2.545931724661743781e-03
7.390000000000006786e+00 1.106621098614045229e+00 2.536057446753451922e-03
7.400000000000007461e+00 1.106747849101608727e+00 2.531675215553834488e-03
7.410000000000006359e+00 1.106661654286240415e+00 2.536503330266484581e-03
7.420000000000006146e+00 1.106338353364072047e+00 2.553718626944161910e-03
7.430000000000006821e+00 1.105765211470862486e+00 2.583821082220552883e-03
7.440000000000005720e+00 1.105060008665498250e+00 2.610655371464498404e-03
7.450000000000004619e+00 1.104379056712018858e+00 2.610293891080242221e-03
7.460000000000006182e+00 1.103801500358971177e+00 2.579252308508425597e-03
7.470000000000005080e+00 1.103314003882162497e+00 2.545217088713359367e-03
7.480000000000005755e+00 1.102892065368610064e+00 2.539378414495226891e-03
7.490000000000007319e+00 1.102555090948626360e+00 2.572747441885717481e-03
7.500000000000006217e+00 1.102328699027455672e+00 2.646074665707149123e-03
7.510000000000006892e+00 1.102200803416761410e+00 2.756005110979798441e-03
7.520000000000008455e+00 1.102084972290396481e+00 2.892095577720973833e-03
7.530000000000007354e+00 1.101902532420430569e+00 3.041894512295213477e-03
7.540000000000006253e+00 1.101676450731566392e+00 3.205402766078832306e-03
7.550000000000005151e+00 1.101450548169089716e+00 3.381349518015677302e-03
7.560000000000006715e+00 1.101155255894853857e+00 3.560459178835703384e-03
7.570000000000005613e+00 1.100542966660609245e+00 3.728875271694241742e-03
7.580000000000006288e+00 1.099376306924778612e+00 3.872304392662882701e-03
7.590000000000005187e+00 1.097698145010437498e+00 3.972540959749608878e-03
7.600000000000006750e+00 1.095686303232520586e+00 4.010394678413040613e-03
7.610000000000007425e+00 1.093392205102281522e+00 3.973629944386210949e-03
7.620000000000006324e+00 1.090654953263773264e+00 3.862753138410125395e-03
7.630000000000007887e+00 1.087336403402942464e+00 3.682080520758427167e-03
7.640000000000006786e+00 1.083566471552289023e+00 3.454243501388910495e-03
7.650000000000007461e+00 1.079626269858846799e+00 3.211626013810508704e-03
7.660000000000006359e+00 1.075727420352092123e+00 2.989588567628335882e-03
7.670000000000007923e+00 1.071946927750046630e+00 2.818826966214131244e-03
7.680000000000006821e+00 1.068355679342923414e+00 2.713203736468079632e-03
7.690000000000005720e+00 1.065005805835905761e+00 2.669437613462482400e-03
7.700000000000004619e+00 1.061955348155111611e+00 2.685217776099669065e-03
7.710000000000006182e+00 1.059205705849312285e+00 2.756857288875829651e-03
7.720000000000006857e+00 1.056664770992196356e+00 2.868034835576289358e-03
7.730000000000005755e+00 1.054209889992694604e+00 3.003516530108971388e-03
7.740000000000007319e+00 1.051732785829287753e+00 3.153624394024454394e-03
7.750000000000006217e+00 1.049106324451229089e+00 3.308703088967090283e-03
7.760000000000006892e+00 1.046276331685633387e+00 3.456154251846727411e-03
7.770000000000008455e+00 1.043313756092543398e+00 3.585105317928943911e-03
7.780000000000007354e+00 1.040312696610919074e+00 3.683458609287103541e-03
7.790000000000006253e+00 1.037239077521777020e+00 3.741349109895103584e-03
7.800000000000006928e+00 1.033987612208543183e+00 3.749682553235323280e-03
7.810000000000006715e+00 1.030481435239711363e+00 3.703439539851683098e-03
7.820000000000005613e+00 1.026761244420363539e+00 3.605515424614033279e-03
7.830000000000006288e+00 1.022880581217958884e+00 3.460920776175669452e-03
7.840000000000005187e+00 1.018824561465161649e+00 3.270247143712938249e-03
7.850000000000006750e+00 1.014535160266200498e+00 3.030761583831875512e-03
7.860000000000007425e+00 1.009986548653406979e+00 2.748658704525815902e-03
7.870000000000006324e+00 1.005295311930676228e+00 2.459026439284814260e-03
7.880000000000007887e+00 1.000598408585997134e+00 2.204327390135579073e-03
7.890000000000006786e+00 9.959832534071243471e-01 2.015443744765114172e-03
7.900000000000007461e+00 9.915033563295723162e-01 1.898261447360303361e-03
7.910000000000009024e+00 9.872131617116208790e-01 1.835652818988978965e-03
7.920000000000007923e+00 9.831448703292472446e-01 1.807792515421098069e-03
7.930000000000006821e+00 9.793378478998224779e-01 1.796321428061547175e-03
7.940000000000005720e+00 9.757513199921022951e-01 1.793892682039229837e-03
7.950000000000004619e+00 9.722602604178506303e-01 1.806409933019068178e-03
7.960000000000006182e+00 9.687898362419387066e-01 1.837506233856640902e-03
7.970000000000006857e+00 9.654280927918121868e-01 1.870359344919278943e-03
7.980000000000005755e+00 9.623022035460273571e-01 1.881964595436190447e-03
7.990000000000007319e+00 9.593555544781384725e-01 1.869336754067621800e-03
8.000000000000007105e+00 9.563648988067403600e-01 1.851555865718281305e-03
8.010000000000006892e+00 9.531633503860018619e-01 1.842874057419218456e-03
8.020000000000008455e+00 9.498983707527633991e-01 1.833918384876749531e-03
8.030000000000006466e+00 9.467884257445233764e-01 1.807672271899310760e-03
8.040000000000006253e+00 9.438961859904773100e-01 1.764091363029874140e-03
8.050000000000006040e+00 9.410956433965367296e-01 1.722147712671713788e-03
8.060000000000004050e+00 9.382832196153940707e-01 1.695911162679924469e-03
8.070000000000007390e+00 9.355328227554495779e-01 1.678391188286875889e-03
8.080000000000007176e+00 9.329613496306783382e-01 1.654620588164426110e-03
8.090000000000005187e+00 9.306098493534918914e-01 1.610947300294508604e-03
8.100000000000006750e+00 9.284078320007174145e-01 1.537885619566807700e-03
8.110000000000006537e+00 9.262858560618584258e-01 1.428009095070710034e-03
8.120000000000006324e+00 9.242475997886104855e-01 1.278933380249988290e-03
8.130000000000007887e+00 9.223144237137032020e-01 1.101427816652064641e-03
8.140000000000005898e+00 9.205257616205546611e-01 9.485905249586285655e-04
8.150000000000007461e+00 9.189382158464799444e-01 9.048091405501548648e-04
8.160000000000009024e+00 9.175788211159474628e-01 9.886536926805827418e-04
8.170000000000007034e+00 9.163481558068953259e-01 1.128854519856153232e-03
